iteration,total_runs,obs_realization,par_realization,oname:sim_otype:lst_usecol:conc_tag:general.ph,oname:sim_otype:lst_usecol:conc_tag:majoranion.alkalinity,oname:sim_otype:lst_usecol:conc_tag:majoranion.cl,oname:sim_otype:lst_usecol:conc_tag:majoranion.s(6),oname:sim_otype:lst_usecol:conc_tag:majorcation.ca,oname:sim_otype:lst_usecol:conc_tag:majorcation.k,oname:sim_otype:lst_usecol:conc_tag:majorcation.mg,oname:sim_otype:lst_usecol:conc_tag:majorcation.na,oname:sim_otype:lst_usecol:conc_tag:minoranion.f,oname:sim_otype:lst_usecol:conc_tag:trace.al,oname:sim_otype:lst_usecol:conc_tag:trace.as,oname:sim_otype:lst_usecol:conc_tag:trace.ba,oname:sim_otype:lst_usecol:conc_tag:trace.cr,oname:sim_otype:lst_usecol:conc_tag:trace.fe,oname:sim_otype:lst_usecol:conc_tag:trace.mn,oname:sim_otype:lst_usecol:conc_tag:trace.p,oname:sim_otype:lst_usecol:conc_tag:trace.si,oname:sim_otype:lst_usecol:conc_tag:trace.sr,oname:sim_otype:lst_usecol:conc_tag:trace.u,oname:calcite_otype:arr_i:0_j:0,oname:dolomite_otype:arr_i:0_j:0,oname:gypsum_otype:arr_i:0_j:0,oname:strontianite_otype:arr_i:0_j:0,oname:witherite_otype:arr_i:0_j:0,oname:co2g_otype:arr_i:0_j:0,oname:cax2_otype:arr_i:0_j:0,oname:mgx2_otype:arr_i:0_j:0,oname:kx_otype:arr_i:0_j:0,oname:nax_otype:arr_i:0_j:0,oname:quartz_otype:arr_i:0_j:0,oname:albite_otype:arr_i:0_j:0,oname:kaolinite_otype:arr_i:0_j:0,oname:muscovite_otype:arr_i:0_j:0,oname:uraninite_otype:arr_i:0_j:0,oname:arsenopyrite_otype:arr_i:0_j:0,oname:goethite_otype:arr_i:0_j:0,oname:feoh3_otype:arr_i:0_j:0,oname:siderite_otype:arr_i:0_j:0,oname:mnoh3_otype:arr_i:0_j:0,oname:fluorapatite_otype:arr_i:0_j:0,oname:halite_otype:arr_i:0_j:0,oname:illite_otype:arr_i:0_j:0,oname:chromite_otype:arr_i:0_j:0,oname:mix-ratio-sol-upstream_otype:arr_i:0_j:0,oname:mix-ratio-sol-downstream_otype:arr_i:0_j:0
2,276,38,38,0.378125,0.000119419,0.815188,0.00118953,0.435103,0.0692242,0.296397,1.61833,0.0303867,0.0393803,4.87539e-05,2.92188,0.544903,0.27058,0.662884,2.11529,0.0700032,1.85993,1.82749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,39,39,0.166657,1.61251e-05,0.447742,0.0528436,0.0555296,0.0660919,0.157577,1.50419,0.0284381,0.00019003,1.5105,1.63535,0.233453,0.0948857,0.000810284,1.94592,0.0669854,2.67298,6.67831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,40,40,2.26782,0.0503184,0.00550551,0.017182,3.23382,0.071851,6.01612,1.50162,0.0319327,0.341138,15.6035,8.22317,0.0200578,1.25024,0.174332,1.11357,0.0724405,0.521749,0.957651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,41,41,0.062217,0.00179921,1.41833,1.61154,0.937823,0.0558021,9.5096,1.42523,0.022656,0.402557,0.251195,0.275548,0.689096,0.0466502,0.0391742,1.27942,0.0584544,0.248449,4.42366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,42,42,0.380212,0.000169532,1.16701,0.00145404,0.433334,0.0722815,0.293918,1.72666,0.0324071,0.0401484,0.0379911,2.57819,0.959451,0.270922,0.760718,2.10543,0.0732817,2.11367,4.8541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,43,43,0.45086,0.000127531,0.629743,0.0131609,0.639327,0.0865414,0.74766,1.95426,0.0420509,0.0620395,0.546705,1.60459,1.00459,0.316341,0.983629,2.17216,0.088395,2.43129,4.78433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,44,44,0.388833,0.000112773,0.774884,0.00247482,0.465211,0.0733611,0.354857,1.70079,0.0331268,0.0426244,0.057421,2.28058,1.96418,0.277451,0.689113,2.12596,0.0744164,2.08402,4.28708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,45,45,0.260671,0.264594,0.173596,0.0497456,0.0240079,0.0999509,1.34375,2.153,0.0521771,0.128496,0.65886,0.0200463,3.12784,1.37943,0.0107261,3.56919,0.10424,0.0355613,0.00784947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,46,46,0.0461333,0.00648719,0.0876048,0.019839,0.00642189,0.060096,0.46689,1.21552,0.0247127,0.0292982,0.713631,1.01981,0.4852,0.0249453,0.0415552,2.0917,0.0608906,0.175807,0.00786729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,47,47,0.433263,3.66537e-05,0.102314,0.010188,0.665034,0.0791915,0.801345,1.69906,0.0370278,0.0559085,0.291208,2.61625,0.9498,0.314691,0.451141,2.25372,0.0805586,0.497699,6.81105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,48,48,0.325516,0.00036558,0.585438,0.00245252,0.280962,0.072385,0.0638736,1.6548,0.032489,0.0258142,0.624685,1.54886,0.224834,0.234963,0.0909006,2.02127,0.0734626,1.47425,0.321512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,49,49,0.365285,0.000358293,0.443266,0.00025352,0.373811,0.0684867,0.191091,1.55017,0.0299034,0.0358949,1.6964,4.19331,0.690837,0.258852,1.03348,2.06082,0.0692189,2.45502,6.37864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,50,50,0.391307,9.14364e-05,0.0655042,0.00290828,0.476109,0.0754953,0.3766,1.61247,0.0345477,0.0434565,0.036078,2.82373,0.0969938,0.279541,1.6847,2.13349,0.076702,3.25694,1.36594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,51,51,0.349513,0.000442012,4.31461,5.1808e-06,0.332246,0.0958827,0.128494,2.5599,0.0485518,0.0329804,1.25916,1.46118,0.0938506,0.248881,3.00418,2.03113,0.0984587,0.855801,0.105078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,52,52,0.196151,0.000471544,0.0760056,0.149723,0.0563459,0.0821598,0.157021,1.65505,0.0391191,0.00232907,3.6325,3.91254,1.05999,0.160589,0.0580223,1.852,0.0841626,4.97644,3.41198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,53,53,1.72227,0.137506,0.0156624,1.25996,2.69973,0.0314461,22.334,1.41788,0.0291051,4.73117,0.12193,2.25891,0.558259,2.21106,0.0466052,2.0831,0.110801,0.176262,0.00785263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,54,54,0.35083,0.000245023,0.604533,2.89182e-05,0.350074,0.0731307,0.153117,1.67307,0.032978,0.0322689,0.0503301,2.15288,0.870096,0.251666,0.158932,2.06442,0.0742382,1.56355,4.89633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,55,55,0.360191,0.000201259,0.948743,8.80854e-05,0.378077,0.0723559,0.196771,1.70262,0.0324664,0.034687,0.0634342,1.47493,0.70224,0.258063,0.389158,2.08096,0.0733959,2.32991,4.41806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,56,56,0.00820447,1.01328e-09,0.0526508,2.16529,0.185265,0.134868,3.48125,2.68305,0.0773797,0.0767909,0.946385,1.25563,0.0629386,0.0516364,0.0374408,1.49767,0.140755,0.380358,0.164329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,57,57,0.382567,0.000159754,0.705158,0.00171419,0.440779,0.0739791,0.307942,1.70448,0.0335371,0.0409188,0.120581,1.88493,0.735805,0.272542,0.387728,2.10962,0.0750872,1.69616,2.93036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,58,58,0.365736,0.00038736,1.19074,0.0002935,0.372895,0.0723814,0.189795,1.73165,0.0324713,0.0362269,1.2718,4.15629,0.678817,0.258862,2.33698,2.05648,0.0734092,1.89553,2.07618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,base,base,0.0112624,7.88438e-05,0.0275799,0.00330115,0.604255,0.0816307,6.92163,1.67671,0.0391874,0.111535,0.0493009,0.0213391,0.544087,0.216966,0.0561644,1.29952,0.0848492,0.257366,0.00787271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,0,0,0.396142,7.80695e-05,0.504102,0.00350474,0.492036,0.0763827,0.408919,1.725,0.0351449,0.0448923,0.00047517,1.72164,0.688411,0.282915,0.547059,2.14182,0.077641,1.18587,2.97389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,1,1,0.409138,0.00010312,0.622979,0.00530242,0.522036,0.0708974,0.473264,1.62724,0.0314817,0.0483499,0.985158,2.04232,0.0162191,0.290283,0.190124,2.1466,0.0717409,0.63764,0.859967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,2,2,0.458887,1.99939e-05,1.63848,0.0168633,0.74346,0.108084,1.00796,2.53253,0.0572309,0.0656208,0.716912,0.353821,0.838209,0.331217,0.28103,2.26183,0.111153,0.196363,3.51643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,3,3,0.354256,0.000193197,0.360294,2.16702e-06,0.36463,0.0858573,0.175197,1.89586,0.041597,0.0338229,0.541791,0.266856,3.22205,0.254614,0.120733,2.07604,0.0877708,0.0205207,0.00786307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,4,4,0.599364,0.000376195,0.263674,0.0302915,1.04361,0.0623808,1.8559,1.38763,0.0259149,0.110479,5.09687,1.12214,0.0894741,0.404374,0.201865,2.2341,0.0624008,1.20703,0.00786197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,5,5,0.439751,0.000499203,1.03516,0.00857877,0.553832,0.0759117,0.546739,1.78594,0.0348289,0.0581124,0.000857949,0.0166469,0.0988636,0.302657,0.00495272,2.10609,0.0769839,0.402174,0.00785982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,6,6,0.397546,5.65254e-06,0.00257045,0.00356094,0.520944,0.0758707,0.467095,1.58219,0.0347984,0.0452401,0.46577,1.51051,0.577098,0.286993,0.88293,2.17836,0.077093,0.350545,0.00786457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,7,7,0.425744,6.39822e-06,0.0120582,0.00857938,0.60246,0.0757964,0.653577,1.55252,0.0347468,0.0535536,0.465121,0.821196,0.764685,0.30491,0.0414522,2.2015,0.0769809,0.169555,1.50089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,8,8,0.379041,3.9117e-05,0.128621,0.00128856,0.454996,0.0759994,0.332773,1.6432,0.0348922,0.0400154,0.455408,1.20762,0.96683,0.27345,0.419252,2.14086,0.0772636,1.30261,2.34747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,9,9,0.398959,0.000208769,0.0227164,0.00366467,0.476357,0.0739837,0.378909,1.50959,0.0335368,0.045671,1.09265,1.48191,0.0736087,0.281629,0.0668487,2.11488,0.0750574,0.599803,0.185091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,10,10,0.311714,0.000827426,0.401127,0.00588338,0.225203,0.0710564,0.0168896,1.60022,0.0316402,0.0224913,0.430803,0.212463,0.183996,0.222823,0.0495947,1.95641,0.0721376,3.27911,1.21057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,11,11,0.763587,0.0075221,1.36832,0.00715977,1.05877,0.0824788,1.81952,1.96608,0.0392226,0.17801,3.70976,2.11917,0.737637,0.453195,0.00229129,1.97014,0.0839542,0.00743676,0.00786876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,12,12,0.384362,0.000101059,0.0713708,0.00204924,0.455626,0.0798107,0.335911,1.70269,0.0374537,0.041748,0.495592,1.55474,0.854798,0.274985,0.138617,2.12463,0.0813334,2.37333,6.96684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,13,13,0.393662,6.05519e-05,0.0857931,0.0030381,0.48851,0.0736231,0.401031,1.58185,0.033305,0.044037,0.259091,0.490595,0.570843,0.28177,0.221072,2.14601,0.074716,0.544984,1.18071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,14,14,0.0292823,0.002065,2.34132,0.000766283,0.0167563,0.0539453,1.37583,1.44592,0.0209207,0.0448249,0.309528,0.153584,0.0116481,0.0116859,0.0370772,1.84417,0.0544506,1.23108,0.00786607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,15,15,0.374018,4.46981e-05,0.527932,0.000841219,0.440324,0.0780125,0.304634,1.76324,0.0362481,0.0387219,0.149956,0.837491,1.09964,0.270165,0.399317,2.13365,0.0794225,1.09425,2.04397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,16,16,0.383291,0.000111471,1.7105e-05,0.00184729,0.450199,0.0801934,0.325478,1.6606,0.0377166,0.0415031,0.00127265,1.66321,0.333103,0.273969,0.134327,2.12131,0.0817157,0.223647,0.00786435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,17,17,0.371781,0.000133609,0.184044,0.000733371,0.416595,0.0775426,0.262646,1.68829,0.0359356,0.0381234,1.03119,1.25261,0.176637,0.266401,0.534809,2.10545,0.0788703,1.47636,0.00786472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,18,18,0.439517,0.000588343,2.32332,0.00777065,0.543763,0.0683969,0.523666,1.75994,0.0298216,0.0575433,1.64897,1.04213,0.0139476,0.301319,0.0051159,2.09655,0.0690067,9.95975e-05,1.47702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,19,19,0.000792841,0.0440444,0.0604028,0.0250869,0.00413416,0.0414774,0.983516,0.846858,0.0136696,0.170043,0.00360451,0.112804,0.193974,0.212654,0.20424,2.46278,0.0413518,0.114032,0.00785993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,20,20,0.398203,0.000169458,0.335916,0.00365413,0.480661,0.0741351,0.387104,1.64951,0.0336369,0.0454076,0.78313,1.9319,0.260633,0.281996,0.314038,2.1215,0.075224,0.99509,1.44843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,21,21,0.328394,2.62253e-05,0.109925,0.00041391,0.332816,0.075296,0.127806,1.50805,0.0344326,0.0265534,0.0478512,1.38307,0.66676,0.231086,0.374712,2.09916,0.0765771,0.629191,0.0137103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,22,22,0.0913119,0.0011819,0.0183588,0.000747025,0.0111006,0.0727779,0.445073,1.5414,0.0329325,0.00709247,0.202344,0.029697,0.164858,0.00906796,0.473394,1.96604,0.0743939,0.289546,0.00786541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,23,23,0.401494,0.000211162,0.510445,0.00383294,0.482645,0.0671903,0.391413,1.53267,0.0290509,0.0459456,1.43512,1.46875,0.0058602,0.283135,0.164886,2.11709,0.0677778,0.694122,0.00786524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,24,24,0.331042,0.000643853,0.263598,0.00137,0.27509,0.0866052,0.0585596,1.89196,0.0421134,0.0278969,3.94947,2.4303,0.000982502,0.235602,0.0613175,1.99267,0.0886018,0.27364,0.826202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,25,25,0.387568,5.53095e-05,0.428076,0.0022707,0.47366,0.076669,0.370432,1.71897,0.0353392,0.0424626,0.471886,0.618497,0.491757,0.278201,0.357229,2.14204,0.0779785,0.280983,0.53354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,26,26,0.413791,5.80874e-05,1.95952e-05,0.00602252,0.61126,0.0812879,0.667163,1.68199,0.0384622,0.0502065,0.506616,0.58325,2.14858,0.302784,0.807629,2.24612,0.0828412,1.09102,1.08598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,27,27,0.472007,2.3054e-06,0.0246337,0.0169241,0.746342,0.0543135,1.01657,1.15758,0.0208611,0.0661776,0.308636,3.87576,0.158365,0.334984,0.17543,2.24585,0.0538719,0.154436,0.00786063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,28,28,0.36763,1.02453e-07,0.0505995,0.000414743,0.448487,0.112416,0.31755,2.33741,0.0603532,0.0385948,0.909112,0.85147,0.312944,0.269554,1.43528,2.15899,0.115738,0.059013,0.00786209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,384,29,29,0.362256,0.000103254,0.0506067,0.000142606,0.396728,0.0780352,0.226968,1.65877,0.0362629,0.035562,0.0741702,1.33681,0.23227,0.261143,0.820456,2.10434,0.07946,0.239437,0.00786585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
